"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2022",32.837,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2022",13.906,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2022",0.888,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2022",210.73,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2022",16.881,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2022",34.55,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2022",23.299,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2022",21.366,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2022",39.636,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2022",2.735,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2022",18.451,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2022",10.206,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2022",35.506,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2022",7.892,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2022",0.207,"U",,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2022",127.818,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2022",11.415,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2022",13.853,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2022",14.182,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2022",8.041,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2022",23.655,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2022",2.101,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2022",15.956,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2022",9.805,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2022",21.6,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2022",7.058,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2022",0.152,"U",,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2022",82.912,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2022",5.467,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2022",20.697,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2022",9.118,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2022",13.325,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2022",15.981,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2022",0.634,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2022",2.495,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2022",0.4,"U",,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2022",13.906,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2022",0.834,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2022",,"U",,,"R1:3513"
