"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2023",8231.025,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2023",7281.678,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2023",7509.446,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2023",13095.997,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2023",287.246,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2023",1270.284,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2023",28585.109,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2023",346.958,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2023",1593.959,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2023",771.467,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2023",597.831,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2023",3952.023,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2023",4505.669,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2023",5348.734,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2023",4093.624,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2023",6679.602,,,,"R1:3513"
